epoch,train_loss,train_acc,val_loss,val_acc,dataset,method
7,1.5661876144833036,0.5789111111111112,2.03861213722229,0.4674,CIFAR100,pso
8,1.4387870925479465,0.6135333333333334,2.0602297164916994,0.4652,CIFAR100,pso
9,1.3236705074946085,0.6450666666666667,2.088200687408447,0.4654,CIFAR100,pso
10,1.208959948348999,0.6734888888888889,2.037937104797363,0.4698,CIFAR100,pso
11,1.1025690256754557,0.7020888888888889,2.050378631401062,0.4726,CIFAR100,pso
12,1.0009163557688394,0.7303555555555555,2.0428421251296998,0.4816,CIFAR100,pso
13,0.8997949823167589,0.7592222222222222,2.121128562164307,0.4706,CIFAR100,pso
14,0.804804500749376,0.7860222222222222,2.161788745880127,0.471,CIFAR100,pso
15,0.7175532263861762,0.8106888888888889,2.154179130554199,0.4792,CIFAR100,pso
16,0.6344355469279819,0.8367111111111111,2.206473719787598,0.479,CIFAR100,pso
17,0.5552834194713169,0.8595555555555555,2.298628014755249,0.467,CIFAR100,pso
18,0.4874059405856662,0.8794666666666666,2.3301147483825684,0.4642,CIFAR100,pso
19,0.4196789672109816,0.8976888888888889,2.4031660903930665,0.459,CIFAR100,pso
20,0.36550937576029036,0.9138666666666667,2.4337990882873535,0.472,CIFAR100,pso
1,3.918004671817356,0.10397777777777778,3.478656983947754,0.1806,CIFAR100,harmony_search
2,3.1788765752156576,0.22097777777777777,2.917674587249756,0.2716,CIFAR100,harmony_search
3,2.774314743126763,0.29433333333333334,2.7531065982818603,0.3,CIFAR100,harmony_search
4,2.526201514922248,0.34397777777777777,2.3864143615722657,0.3792,CIFAR100,harmony_search
5,2.344393357594808,0.38237777777777776,2.2845819345474245,0.4042,CIFAR100,harmony_search
6,2.2004902239481607,0.4137777777777778,2.226807976150513,0.4084,CIFAR100,harmony_search
7,2.0811218834347196,0.44137777777777776,2.1803357444763183,0.4294,CIFAR100,harmony_search
8,1.9754749473571778,0.46471111111111113,2.0086299980163576,0.4586,CIFAR100,harmony_search
9,1.889719398880005,0.48317777777777776,1.9817573457717896,0.4588,CIFAR100,harmony_search
10,1.808715256796943,0.5021111111111111,1.9481807693481445,0.4674,CIFAR100,harmony_search
11,1.7353815702650282,0.5180444444444444,2.007016259384155,0.4686,CIFAR100,harmony_search
12,1.6679025093926323,0.5351333333333333,1.9043682321548463,0.4886,CIFAR100,harmony_search
13,1.6107349396599664,0.5475555555555556,1.8536915981292725,0.494,CIFAR100,harmony_search
14,1.5502684645758735,0.5622444444444444,1.929210657310486,0.4848,CIFAR100,harmony_search
15,1.4960431826273601,0.5745555555555556,1.8552065399169921,0.4968,CIFAR100,harmony_search
16,1.438968638949924,0.5876888888888889,1.9427822501182557,0.4826,CIFAR100,harmony_search
17,1.3847242247263591,0.6027555555555556,1.8751613719940186,0.5034,CIFAR100,harmony_search
18,1.3513069598515828,0.6087555555555556,1.935985018157959,0.4934,CIFAR100,harmony_search
19,1.3019906951904296,0.6216,1.8275975269317628,0.5102,CIFAR100,harmony_search
20,1.2485750036027696,0.6328666666666667,1.862850244140625,0.5034,CIFAR100,harmony_search
1,3.9968148680792916,0.09013333333333333,3.4382491775512696,0.1756,CIFAR100,manual_search
2,3.366825208791097,0.1812,3.0133069358825684,0.2542,CIFAR100,manual_search
3,3.055193398751153,0.23924444444444445,2.687980944824219,0.3216,CIFAR100,manual_search
4,2.8514704315185546,0.27497777777777777,2.5170227462768553,0.3492,CIFAR100,manual_search
5,2.7018059818691675,0.3050222222222222,2.6586776245117187,0.3284,CIFAR100,manual_search
6,2.59567703505622,0.327,2.4333391744613646,0.3536,CIFAR100,manual_search
7,2.524060583835178,0.34184444444444445,2.3034209976196287,0.3924,CIFAR100,manual_search
8,2.4545085139804415,0.3554222222222222,2.301537682723999,0.3938,CIFAR100,manual_search
9,2.4026896109686957,0.366,2.209708685493469,0.4206,CIFAR100,manual_search
10,2.3503053946177164,0.37566666666666665,2.1623623527526856,0.4288,CIFAR100,manual_search
11,2.302260538482666,0.3866222222222222,2.21515366897583,0.4154,CIFAR100,manual_search
12,2.264586624018351,0.3929111111111111,2.092729443359375,0.442,CIFAR100,manual_search
13,2.241692622333103,0.39842222222222223,2.107871724128723,0.4392,CIFAR100,manual_search
14,2.204323911836412,0.4076,2.0860700889587402,0.4458,CIFAR100,manual_search
15,2.172312213304308,0.41104444444444443,2.0557410829544067,0.459,CIFAR100,manual_search
16,2.159156966061062,0.41606666666666664,2.03707751789093,0.454,CIFAR100,manual_search
17,2.12576199798584,0.42393333333333333,2.012296125602722,0.4544,CIFAR100,manual_search
18,2.108123776626587,0.4273777777777778,2.0098858995437623,0.4612,CIFAR100,manual_search
19,2.08198842286004,0.43224444444444443,1.9868824180603026,0.4722,CIFAR100,manual_search
20,2.059622015889486,0.43646666666666667,1.9796884798049927,0.4726,CIFAR100,manual_search
