epoch,train_loss,train_acc,val_loss,val_acc,dataset,method
7,1.9478344083574084,0.4754,2.843129133605957,0.322,CIFAR100,harmony_search
8,1.7845715127309163,0.5102888888888889,2.920779967880249,0.3216,CIFAR100,harmony_search
9,1.6293095457288953,0.5470888888888888,3.037544701385498,0.318,CIFAR100,harmony_search
10,1.4742525398890178,0.588,3.12035598487854,0.3228,CIFAR100,harmony_search
11,1.3378224917093913,0.6201333333333333,3.285332405090332,0.3146,CIFAR100,harmony_search
12,1.2275526437759399,0.6472888888888889,3.424564373779297,0.309,CIFAR100,harmony_search
13,1.1076093827141655,0.6760888888888889,3.596895880126953,0.3076,CIFAR100,harmony_search
14,0.9979823298772176,0.7038444444444445,3.7989898895263674,0.3026,CIFAR100,harmony_search
15,0.9056085226694743,0.7286444444444444,4.055753470611572,0.2954,CIFAR100,harmony_search
16,0.8292482087029351,0.7492222222222222,4.203828336334229,0.303,CIFAR100,harmony_search
17,0.7512764970143636,0.7690444444444444,4.411644287109375,0.292,CIFAR100,harmony_search
18,0.6956272134754393,0.7865777777777778,4.810979052734375,0.2994,CIFAR100,harmony_search
19,0.6334137127028572,0.8030444444444444,4.921209836578369,0.2876,CIFAR100,harmony_search
20,0.5893446062617832,0.8152444444444444,5.36181608581543,0.2898,CIFAR100,harmony_search
1,4.1329983253479,0.0616,3.6533290603637694,0.1314,CIFAR100,manual_search
2,3.5968830290052627,0.14486666666666667,3.264902816390991,0.2136,CIFAR100,manual_search
3,3.343015253575643,0.1892888888888889,3.11861464805603,0.2478,CIFAR100,manual_search
4,3.1626922326829696,0.22102222222222223,2.9125672748565674,0.284,CIFAR100,manual_search
5,3.0522995280159844,0.24293333333333333,2.8722105422973634,0.277,CIFAR100,manual_search
6,2.950472467803955,0.2594222222222222,2.751171324920654,0.3054,CIFAR100,manual_search
7,2.8769325102064345,0.2780888888888889,2.7316414352416993,0.3178,CIFAR100,manual_search
8,2.8125781277126736,0.2889555555555556,2.618095974731445,0.3362,CIFAR100,manual_search
9,2.746079966651069,0.2996,2.567287373352051,0.3448,CIFAR100,manual_search
10,2.6998859166463216,0.31153333333333333,2.5285589962005615,0.3542,CIFAR100,manual_search
11,2.643788806109958,0.32233333333333336,2.5259697944641113,0.3616,CIFAR100,manual_search
12,2.6053277835422093,0.32613333333333333,2.4880332817077635,0.368,CIFAR100,manual_search
13,2.557686557176378,0.3378888888888889,2.4307015495300295,0.3818,CIFAR100,manual_search
14,2.5251765320248074,0.34353333333333336,2.427729078674316,0.376,CIFAR100,manual_search
15,2.4963400135464138,0.35102222222222224,2.434439811706543,0.3754,CIFAR100,manual_search
16,2.461945271831089,0.3552888888888889,2.39474839553833,0.3896,CIFAR100,manual_search
17,2.4349269772847495,0.3602,2.3796785177230837,0.387,CIFAR100,manual_search
18,2.398778792423672,0.36944444444444446,2.39577555809021,0.3794,CIFAR100,manual_search
19,2.380419977400038,0.3742888888888889,2.3790085136413572,0.3896,CIFAR100,manual_search
20,2.356656905153063,0.3769111111111111,2.333319859313965,0.3988,CIFAR100,manual_search
1,4.2342052702585855,0.05226666666666667,3.765675241088867,0.1188,CIFAR100,pso
2,3.5636683663686117,0.1542888888888889,3.3587133823394777,0.1956,CIFAR100,pso
3,3.2530845483991837,0.2109111111111111,3.158242394256592,0.2278,CIFAR100,pso
4,3.0594604855007597,0.2464,3.0453591705322265,0.2524,CIFAR100,pso
5,2.9308620004442,0.2688888888888889,2.9966265045166014,0.2636,CIFAR100,pso
6,2.8240915762583416,0.2923777777777778,2.917184759902954,0.27,CIFAR100,pso
7,2.7269894492255315,0.3074222222222222,2.9008801399230957,0.2826,CIFAR100,pso
8,2.661358341217041,0.3236888888888889,2.9161241565704348,0.2782,CIFAR100,pso
9,2.614608992852105,0.3320444444444444,2.896725471496582,0.2834,CIFAR100,pso
10,2.5617294011010063,0.34313333333333335,2.899681069946289,0.2826,CIFAR100,pso
11,2.5247082111358643,0.35157777777777777,2.949613918685913,0.2846,CIFAR100,pso
12,2.495129845937093,0.35715555555555556,2.9313941917419433,0.2804,CIFAR100,pso
13,2.4403947477552626,0.36875555555555556,2.923592420578003,0.2902,CIFAR100,pso
14,2.432342786916097,0.36962222222222224,2.9376544490814207,0.2804,CIFAR100,pso
15,2.4033552310943604,0.37464444444444445,2.936316003036499,0.2858,CIFAR100,pso
16,2.372775562032064,0.38253333333333334,2.9803263679504393,0.2762,CIFAR100,pso
17,2.356145480389065,0.38304444444444447,3.044398255157471,0.2766,CIFAR100,pso
18,2.327111679712931,0.3906,2.9941396667480467,0.2814,CIFAR100,pso
19,2.2984703622606064,0.3967777777777778,3.0166034393310546,0.2844,CIFAR100,pso
20,2.2829444642808703,0.4014666666666667,3.0132481552124024,0.2806,CIFAR100,pso
